# t0 1403636619.763555765
# timestamp tx ty tz qx qy qz qw
16.500000000 8.526608 11.254512 -4.768701 0.055065 -0.758995 -0.012918 0.648635
16.549999714 8.211888 11.468464 -4.978545 0.057662 -0.755843 -0.014324 0.652051
16.599999905 8.028730 11.591287 -5.051442 0.059686 -0.751683 -0.015441 0.656637
16.649999857 8.089539 11.519569 -5.473694 0.062445 -0.747436 -0.016510 0.661186
16.699999809 8.070563 11.523429 -5.544209 0.063735 -0.742552 -0.016479 0.666546
16.749999762 7.916277 11.594518 -5.638443 0.066506 -0.740400 -0.019000 0.668598
16.799999952 8.363332 11.179468 -5.626187 0.070360 -0.740185 -0.023424 0.668301
16.849999666 8.251551 11.236613 -5.702203 0.073412 -0.739307 -0.027024 0.668809
16.899999857 8.280570 11.181502 -5.789413 0.076365 -0.739112 -0.031228 0.668511
16.949999809 8.417504 11.049639 -6.080530 0.079855 -0.742658 -0.035731 0.663931
17.000000000 8.195910 11.156999 -6.161400 0.082860 -0.745333 -0.039221 0.660360
17.049999714 8.474227 10.894460 -6.195177 0.086637 -0.744637 -0.044660 0.660314
17.099999905 8.372583 10.918518 -6.300649 0.089640 -0.745389 -0.048335 0.658805
17.149999857 8.674947 10.589657 -6.616976 0.089757 -0.749346 -0.046581 0.654411
17.199999809 8.644014 10.548925 -6.729008 0.087989 -0.751131 -0.040789 0.652991
17.249999762 9.270682 10.020842 -7.001019 0.083530 -0.752901 -0.033182 0.651967
17.299999952 9.231872 9.985598 -7.123228 0.081359 -0.754130 -0.026859 0.651112
17.349999666 9.172169 9.989939 -7.212518 0.079297 -0.755479 -0.021383 0.650005
17.399999857 9.145729 9.936362 -7.334732 0.078674 -0.758007 -0.018517 0.647220
17.449999809 8.423398 10.488209 -7.449654 0.077591 -0.759769 -0.015993 0.645349
17.500000000 7.824493 10.950008 -7.616494 0.077841 -0.760726 -0.013730 0.644243
17.549999714 7.835608 10.832949 -7.638601 0.078216 -0.762825 -0.012281 0.641740
17.599999905 7.513020 10.971466 -7.654195 0.079510 -0.764641 -0.012818 0.639405
17.649999857 7.588535 10.837642 -7.750310 0.079537 -0.764705 -0.011073 0.639357
17.699999809 7.585202 10.647243 -7.709674 0.081893 -0.765508 -0.011725 0.638086
17.749999762 7.558820 10.559671 -7.814819 0.082367 -0.765756 -0.010510 0.637748
17.799999952 7.096684 10.588574 -7.655079 0.084456 -0.767909 -0.010056 0.634888
17.849999666 6.999557 10.560817 -7.642436 0.084685 -0.768016 -0.007644 0.634761
17.899999857 6.821305 10.552646 -7.733682 0.082744 -0.769021 -0.005386 0.633823
17.949999809 6.747783 10.476902 -7.825776 0.083858 -0.768372 -0.004936 0.634467
18.000000000 6.644419 10.421078 -7.898946 0.084893 -0.767506 -0.004312 0.635381
18.049999714 6.587617 10.371523 -7.962837 0.085068 -0.765711 -0.003588 0.637524
18.099999905 6.550589 10.261840 -8.047890 0.086059 -0.764571 -0.003138 0.638761
18.149999857 5.631773 10.668331 -8.181619 0.085956 -0.765350 -0.000852 0.637848
18.199999809 5.070361 10.891246 -8.237031 0.086616 -0.763383 0.000695 0.640112
18.249999762 4.166228 11.225831 -8.144958 0.087724 -0.761132 0.001406 0.642636
18.299999952 4.132663 11.092630 -8.236823 0.088664 -0.759733 0.002136 0.644159
