# timestamp tx ty tz qx qy qz qw
1403636658.213555574 -4.567029 6.866365 0.244884 0.744263 0.343688 0.509451 0.261554
1403636658.263555765 -4.540846 6.827165 0.244429 0.743209 0.345995 0.511765 0.256952
1403636658.313555479 -4.513863 6.788864 0.241832 0.742985 0.347204 0.512738 0.254011
1403636658.363555670 -4.472364 6.755829 0.231473 0.743064 0.347891 0.513112 0.252079
1403636658.413555622 -4.442767 6.725429 0.227817 0.743180 0.348845 0.513344 0.249938
1403636658.463555574 -4.414291 6.689525 0.222174 0.742983 0.350205 0.514114 0.247022
1403636658.513555527 -4.378404 6.665171 0.217284 0.742330 0.351771 0.515469 0.243916
1403636658.563555717 -4.349503 6.631874 0.210883 0.741177 0.353950 0.517418 0.240113
1403636658.613555431 -4.316384 6.606592 0.207012 0.740173 0.355739 0.518798 0.237576
1403636658.663555622 -4.252538 6.583438 0.205136 0.739425 0.357543 0.518851 0.237081
1403636658.713555574 -4.219988 6.559728 0.197714 0.738246 0.358273 0.520443 0.236163
1403636658.763555765 -4.189390 6.532065 0.189575 0.736407 0.359129 0.523022 0.234901
1403636658.813555479 -4.170773 6.469460 0.188242 0.733405 0.359685 0.526735 0.235147
1403636658.863555670 -4.145554 6.444882 0.180699 0.731090 0.359622 0.529980 0.235160
1403636658.913555622 -4.118472 6.421765 0.171090 0.729762 0.357572 0.531961 0.237924
1403636658.963555574 -4.091586 6.394823 0.160686 0.729072 0.354562 0.532913 0.242370
1403636659.013555527 -4.062546 6.379799 0.150276 0.728925 0.352218 0.532995 0.246022
1403636659.063555717 -4.040234 6.356154 0.138829 0.727391 0.349659 0.535104 0.249610
1403636659.113555431 -4.018620 6.339614 0.126372 0.726391 0.348389 0.536290 0.251744
1403636659.163555622 -3.998142 6.316541 0.112873 0.725600 0.346980 0.537382 0.253633
1403636659.213555574 -3.978918 6.301077 0.098374 0.724784 0.346468 0.538191 0.254946
1403636659.263555765 -3.960929 6.278324 0.085218 0.725037 0.346220 0.537791 0.255407
1403636659.313555479 -3.943315 6.262242 0.072442 0.726177 0.347108 0.536105 0.254508
1403636659.363555670 -3.920992 6.247637 0.057013 0.727973 0.348181 0.533509 0.253364
1403636659.413555622 -3.906134 6.226526 0.050988 0.730029 0.350035 0.530583 0.251029
1403636659.463555574 -3.889542 6.217746 0.043742 0.732456 0.353328 0.526872 0.247132
1403636659.513555527 -3.875336 6.197221 0.032629 0.732819 0.354075 0.526633 0.245490
1403636659.563555717 -3.857512 6.179214 0.027981 0.733821 0.353405 0.525201 0.246526
1403636659.613555431 -3.840042 6.162820 0.020168 0.732602 0.353219 0.527363 0.245804
1403636659.663555622 -3.826057 6.145122 0.013824 0.731796 0.352471 0.528957 0.245851
1403636659.713555574 -3.800534 6.140638 0.003580 0.730842 0.351602 0.530723 0.246129
1403636659.763555765 -3.787555 6.124598 -0.005928 0.730036 0.350580 0.532397 0.246362
1403636659.813555479 -3.774797 6.107078 -0.020028 0.729865 0.350221 0.533147 0.245756
1403636659.863555670 -3.771754 6.093087 -0.034973 0.730511 0.348807 0.533123 0.245899
1403636659.913555622 -3.760694 6.076013 -0.050548 0.731629 0.348781 0.532015 0.245010
1403636659.963555574 -3.751501 6.061034 -0.066295 0.733899 0.349548 0.529621 0.242301
1403636660.013555527 -3.738242 6.052069 -0.086380 0.736707 0.350538 0.526033 0.240158
1403636660.063555717 -3.730131 6.038690 -0.104324 0.739497 0.350961 0.522754 0.238116
1403636660.113555431 -3.737123 6.001975 -0.125120 0.741489 0.352238 0.520371 0.235235
1403636660.163555622 -3.735237 5.984751 -0.147016 0.743140 0.352815 0.518353 0.233614
1403636660.213555574 -3.725271 5.970663 -0.166514 0.743666 0.352929 0.517618 0.233396
1403636660.263555765 -3.718898 5.959319 -0.186680 0.745651 0.353562 0.515119 0.231625
1403636660.313555479 -3.712805 5.950403 -0.204885 0.747558 0.354678 0.512508 0.229557
1403636660.363555670 -3.706306 5.943828 -0.222532 0.751245 0.356470 0.507375 0.226124
1403636660.413555622 -3.699798 5.938700 -0.236761 0.754639 0.357752 0.502493 0.223683
1403636660.463555574 -3.650283 5.935338 -0.261595 0.756538 0.359343 0.497635 0.225571
1403636660.513555527 -3.642691 5.931741 -0.274357 0.756247 0.359968 0.497828 0.225123
1403636660.563555717 -3.634121 5.930687 -0.286063 0.753887 0.359353 0.501375 0.226146
1403636660.613555431 -3.625209 5.932797 -0.298495 0.749741 0.358362 0.507228 0.228439
1403636660.663555622 -3.610526 5.930654 -0.298495 0.744582 0.357609 0.514158 0.230985
1403636660.713555574 -3.601263 5.934976 -0.313240 0.739515 0.357047 0.521172 0.232410
1403636660.763555765 -3.606535 5.952193 -0.356111 0.734729 0.355338 0.529195 0.232079
1403636660.813555479 -3.599090 5.960198 -0.373900 0.730440 0.356657 0.534787 0.230774
1403636660.863555670 -3.592913 5.967124 -0.392587 0.726904 0.358310 0.539331 0.228793
1403636660.913555622 -3.587714 5.975013 -0.413466 0.724735 0.358787 0.542221 0.228095
1403636660.963555574 -3.584757 5.983534 -0.434713 0.724242 0.357715 0.542743 0.230093
1403636661.013555527 -3.581497 5.992921 -0.459263 0.724534 0.355776 0.542236 0.233354
1403636661.063555717 -3.581285 6.002675 -0.482577 0.724850 0.353505 0.541852 0.236694
1403636661.113555431 -3.581895 6.012421 -0.508514 0.725276 0.351445 0.541217 0.239887
1403636661.163555622 -3.585643 6.018141 -0.549104 0.725615 0.348895 0.540815 0.243463
1403636661.213555574 -3.578216 6.037666 -0.573424 0.725024 0.347932 0.540922 0.246347
1403636661.263555765 -3.582763 6.046751 -0.596776 0.725990 0.346968 0.539639 0.247671
1403636661.313555479 -3.588727 6.055076 -0.617845 0.725752 0.346140 0.539858 0.249047
1403636661.363555670 -3.595619 6.062992 -0.637186 0.725709 0.345875 0.539821 0.249620
1403636661.413555622 -3.603635 6.073739 -0.651109 0.725521 0.346008 0.539995 0.249606
1403636661.463555574 -3.641893 6.093992 -0.648769 0.726431 0.345149 0.539851 0.248458
1403636661.513555527 -3.651997 6.103462 -0.660570 0.727291 0.345381 0.538529 0.248488
1403636661.563555717 -3.663014 6.112389 -0.670635 0.728224 0.344930 0.536948 0.249799
1403636661.613555431 -3.675321 6.121050 -0.679024 0.729673 0.344474 0.534922 0.250545
1403636661.663555622 -3.688986 6.129761 -0.684581 0.729557 0.343822 0.534794 0.252048
1403636661.713555574 -3.701764 6.138452 -0.689178 0.728782 0.343445 0.535696 0.252887
1403636661.763555765 -3.715490 6.145756 -0.692212 0.729231 0.340461 0.534883 0.257311
1403636661.813555479 -3.728772 6.152998 -0.691880 0.729782 0.338039 0.533506 0.261763
1403636661.863555670 -3.742899 6.158654 -0.691123 0.729616 0.336501 0.533231 0.264751
1403636661.913555622 -3.756007 6.164395 -0.688198 0.729488 0.335607 0.533224 0.266246
1403636661.963555574 -3.769957 6.168249 -0.683535 0.729199 0.335596 0.533009 0.267480
1403636662.013555527 -3.783926 6.170405 -0.677909 0.728840 0.335650 0.533465 0.267481
1403636662.063555717 -3.801091 6.170622 -0.667269 0.728157 0.336160 0.534344 0.266947
1403636662.113555431 -3.816219 6.170670 -0.659724 0.727761 0.336723 0.534762 0.266480
1403636662.163555622 -3.830308 6.170473 -0.651814 0.727650 0.338879 0.535146 0.263260
1403636662.213555574 -3.847083 6.168342 -0.646601 0.727316 0.341688 0.535890 0.259004
1403636662.263555765 -3.862202 6.166473 -0.641824 0.726757 0.344826 0.537030 0.254003
1403636662.313555479 -3.878629 6.163911 -0.639340 0.727021 0.346661 0.537153 0.250466
1403636662.363555670 -3.894833 6.161573 -0.637588 0.727451 0.348629 0.536955 0.246884
1403636662.413555622 -3.913565 6.158038 -0.639718 0.729160 0.349759 0.535143 0.244165
1403636662.463555574 -3.931114 6.156063 -0.641744 0.731898 0.351173 0.531724 0.241395
1403636662.513555527 -3.948843 6.153671 -0.644979 0.734789 0.351976 0.528124 0.239341
1403636662.563555717 -3.967411 6.152680 -0.649180 0.737470 0.351375 0.524692 0.239525
1403636662.613555431 -3.986038 6.150829 -0.654946 0.740438 0.348390 0.520858 0.243068
1403636662.663555622 -4.004715 6.150895 -0.660933 0.743205 0.343073 0.517421 0.249446
1403636662.713555574 -4.023698 6.151082 -0.667916 0.744484 0.338216 0.515574 0.256004
1403636662.763555765 -4.048163 6.147104 -0.671976 0.744950 0.334094 0.515131 0.260904
1403636662.813555479 -4.066383 6.148292 -0.679504 0.745725 0.330591 0.514617 0.264145
1403636662.863555670 -4.081475 6.147429 -0.693341 0.747037 0.330062 0.512723 0.264783
1403636662.913555622 -4.095032 6.146091 -0.702459 0.748742 0.331372 0.510816 0.262001
1403636662.963555574 -4.108304 6.145191 -0.714162 0.750747 0.331983 0.508149 0.260674
1403636663.013555527 -4.120672 6.144691 -0.726724 0.753555 0.330994 0.504229 0.261440
1403636663.063555717 -4.131235 6.143667 -0.736610 0.756279 0.329090 0.500348 0.263428
1403636663.113555431 -4.139570 6.142084 -0.745339 0.758279 0.327390 0.497273 0.265608
1403636663.163555622 -4.146258 6.140800 -0.751838 0.760040 0.327147 0.494868 0.265368
1403636663.213555574 -4.151611 6.138967 -0.759176 0.759517 0.329444 0.496369 0.261186
1403636663.263555765 -4.153811 6.137223 -0.764729 0.757112 0.335708 0.500449 0.252254
1403636663.313555479 -4.154832 6.136302 -0.773218 0.755587 0.341197 0.503093 0.244070
1403636663.363555670 -4.154952 6.135531 -0.782417 0.754501 0.346301 0.504937 0.236310
1403636663.413555622 -4.155696 6.135607 -0.794816 0.754424 0.351232 0.504842 0.229381
1403636663.463555574 -4.154889 6.137518 -0.807583 0.754994 0.354656 0.503791 0.224495
1403636663.513555527 -4.152341 6.138778 -0.820197 0.755834 0.357418 0.502543 0.220043
1403636663.563555717 -4.150599 6.144187 -0.834892 0.756303 0.359391 0.501627 0.217291
1403636663.613555431 -4.147039 6.151549 -0.851294 0.757051 0.359768 0.500607 0.216411
1403636663.663555622 -4.143701 6.161377 -0.867483 0.757356 0.360775 0.500005 0.215053
1403636663.713555574 -4.139416 6.168117 -0.905248 0.756064 0.363229 0.501379 0.212251
1403636663.763555765 -4.147363 6.183366 -0.919844 0.753393 0.366084 0.504289 0.209939
1403636663.813555479 -4.142734 6.200337 -0.932986 0.749393 0.369121 0.509306 0.206802
1403636663.863555670 -4.138710 6.220241 -0.944196 0.744885 0.372056 0.514744 0.204353
1403636663.913555622 -4.134930 6.243451 -0.953242 0.741337 0.373224 0.519083 0.204145
1403636663.963555574 -4.132626 6.269056 -0.960464 0.735941 0.375031 0.525598 0.203690
1403636664.013555527 -4.130405 6.298171 -0.963500 0.730806 0.375816 0.532039 0.204009
1403636664.063555717 -4.125999 6.328976 -0.968338 0.727449 0.376376 0.535030 0.207127
1403636664.113555431 -4.127999 6.362227 -0.965784 0.726022 0.374720 0.536333 0.211714
1403636664.163555622 -4.133570 6.396013 -0.965980 0.724981 0.371923 0.537310 0.217657
1403636664.213555574 -4.140143 6.431924 -0.965262 0.723466 0.369095 0.538377 0.224758
1403636664.263555765 -4.154167 6.466908 -0.964380 0.722510 0.365473 0.539744 0.230402
1403636664.313555479 -4.161100 6.508760 -0.964883 0.721664 0.363527 0.539901 0.235704
1403636664.363555670 -4.171837 6.545898 -0.972689 0.720808 0.362773 0.539836 0.239600
1403636664.413555622 -4.179687 6.587143 -0.981870 0.719943 0.362269 0.539752 0.243127
1403636664.463555574 -4.192690 6.624519 -0.996709 0.719514 0.362441 0.538963 0.245875
1403636664.513555527 -4.207503 6.666341 -1.002489 0.718473 0.362381 0.539064 0.248769
1403636664.563555717 -4.223658 6.700689 -1.016657 0.717581 0.362713 0.538256 0.252581
1403636664.613555431 -4.231109 6.744424 -1.027427 0.718276 0.360486 0.535757 0.259026
1403636664.663555622 -4.241291 6.794755 -1.034923 0.718087 0.360228 0.534553 0.262373
1403636664.713555574 -4.259138 6.831093 -1.045821 0.718894 0.359880 0.531805 0.266198
1403636664.763555765 -4.265447 6.891663 -1.060229 0.718109 0.363625 0.530667 0.265498
1403636664.813555479 -4.289983 6.918981 -1.071389 0.717591 0.366876 0.530422 0.262903
1403636664.863555670 -4.307270 6.951809 -1.083760 0.717133 0.368762 0.528925 0.264526
1403636664.913555622 -4.319072 7.013348 -1.079686 0.717608 0.368730 0.527690 0.265745
1403636664.963555574 -4.341965 7.046374 -1.083596 0.718587 0.370899 0.525092 0.265226
1403636665.013555527 -4.365206 7.081784 -1.083881 0.720702 0.371911 0.521112 0.265919
1403636665.063555717 -4.358722 7.111257 -1.084583 0.723872 0.372878 0.516868 0.264230
1403636665.113555431 -4.399762 7.149951 -1.077694 0.726114 0.373815 0.513365 0.263585
1403636665.163555622 -4.422374 7.183341 -1.072752 0.727605 0.374883 0.510782 0.262976
1403636665.213555574 -4.444408 7.216482 -1.069416 0.729011 0.373139 0.508098 0.266734
1403636665.263555765 -4.466875 7.249666 -1.063009 0.728773 0.369202 0.508059 0.272867
1403636665.313555479 -4.489061 7.284778 -1.051444 0.727422 0.366323 0.509837 0.277004
1403636665.363555670 -4.509671 7.318778 -1.043858 0.726538 0.365334 0.510795 0.278859
1403636665.413555622 -4.528871 7.367726 -1.033237 0.725867 0.365088 0.512963 0.276941
1403636665.463555574 -4.547844 7.400866 -1.026209 0.725145 0.367758 0.514459 0.272490
1403636665.513555527 -4.567742 7.432707 -1.019746 0.724497 0.370898 0.516136 0.266727
1403636665.563555717 -4.587484 7.464098 -1.012118 0.723297 0.373601 0.518452 0.261670
1403636665.613555431 -4.607252 7.497067 -1.004363 0.723339 0.376110 0.518830 0.257172
1403636665.663555622 -4.628034 7.528890 -0.996758 0.723201 0.376668 0.519795 0.254784
1403636665.713555574 -4.648609 7.563512 -0.989074 0.722335 0.376552 0.521741 0.253430
1403636665.763555765 -4.669987 7.595836 -0.981028 0.720642 0.375601 0.524804 0.253336
1403636665.813555479 -4.692474 7.629153 -0.972684 0.719952 0.373251 0.526606 0.255027
1403636665.863555670 -4.716130 7.662143 -0.964158 0.720323 0.367488 0.526672 0.262115
1403636665.913555622 -4.739571 7.696895 -0.951655 0.721990 0.361853 0.524812 0.269008
1403636665.963555574 -4.760166 7.732385 -0.940283 0.723920 0.356868 0.522486 0.274942
1403636666.013555527 -4.783729 7.767116 -0.930195 0.725981 0.353423 0.520021 0.278609
1403636666.063555717 -4.806692 7.799126 -0.924565 0.726922 0.351741 0.518862 0.280436
1403636666.113555431 -4.830731 7.830630 -0.919397 0.726264 0.352093 0.520194 0.279230
1403636666.163555622 -4.852773 7.860862 -0.916065 0.724734 0.353739 0.522933 0.275990
1403636666.213555574 -4.877152 7.891962 -0.914407 0.723376 0.354571 0.524786 0.274965
1403636666.263555765 -4.899297 7.921273 -0.913946 0.722943 0.354601 0.525355 0.274980
1403636666.313555479 -4.935908 7.955615 -0.907549 0.723439 0.351162 0.526145 0.276573
1403636666.363555670 -4.969608 7.980916 -0.907528 0.723191 0.350023 0.525759 0.279384
1403636666.413555622 -4.992788 8.006335 -0.909370 0.724612 0.348725 0.523415 0.281718
1403636666.463555574 -5.020489 8.029854 -0.908141 0.725429 0.348786 0.521292 0.283472
1403636666.513555527 -5.043274 8.051665 -0.907515 0.726246 0.349494 0.519480 0.283832
1403636666.563555717 -5.072627 8.067662 -0.903780 0.726654 0.351710 0.518807 0.281269
1403636666.613555431 -5.097465 8.087196 -0.897909 0.727587 0.355176 0.516924 0.277950
1403636666.663555622 -5.121178 8.105173 -0.891328 0.727773 0.359258 0.516291 0.273357
1403636666.713555574 -5.145400 8.123639 -0.882934 0.729145 0.363165 0.513830 0.269142
1403636666.763555765 -5.142827 8.148877 -0.859643 0.730806 0.366906 0.510386 0.266100
1403636666.813555479 -5.166257 8.167692 -0.852230 0.732775 0.368579 0.506955 0.264930
1403636666.863555670 -5.188314 8.186997 -0.843698 0.736344 0.368933 0.501237 0.265419
1403636666.913555622 -5.209371 8.207652 -0.841396 0.741807 0.366365 0.492592 0.269910
1403636666.963555574 -5.229088 8.226894 -0.835836 0.746440 0.363226 0.485179 0.274765
1403636667.013555527 -5.247046 8.248285 -0.833611 0.747723 0.361290 0.482895 0.277835
1403636667.063555717 -5.262914 8.269274 -0.832228 0.746790 0.360657 0.483983 0.279270
1403636667.113555431 -5.276592 8.289663 -0.828336 0.741424 0.361562 0.491985 0.278414
1403636667.163555622 -5.288591 8.310746 -0.825105 0.734264 0.363741 0.502275 0.276169
1403636667.213555574 -5.299368 8.331690 -0.827656 0.728431 0.365257 0.510593 0.274354
1403636667.263555765 -5.310264 8.352676 -0.827180 0.723059 0.367715 0.518047 0.271290
1403636667.313555479 -5.322836 8.372152 -0.837642 0.719544 0.369652 0.522632 0.269202
1403636667.363555670 -5.337334 8.393475 -0.845519 0.717770 0.370515 0.524819 0.268496
1403636667.413555622 -5.349164 8.413534 -0.851494 0.717768 0.371547 0.524694 0.267314
1403636667.463555574 -5.355282 8.441115 -0.878236 0.719225 0.372772 0.522331 0.266319
1403636667.513555527 -5.364066 8.462333 -0.886105 0.721743 0.373944 0.518681 0.264996
1403636667.563555717 -5.380569 8.470546 -0.895975 0.725669 0.373761 0.513137 0.265323
1403636667.613555431 -5.403039 8.495812 -0.902366 0.729880 0.373463 0.507062 0.265874
1403636667.663555622 -5.417431 8.516143 -0.906299 0.732957 0.372505 0.502394 0.267606
1403636667.713555574 -5.432117 8.536263 -0.907262 0.734682 0.370889 0.499789 0.269991
1403636667.763555765 -5.445510 8.556670 -0.906641 0.735009 0.369783 0.499312 0.271495
1403636667.813555479 -5.457958 8.580134 -0.901446 0.734917 0.368760 0.499673 0.272468
1403636667.863555670 -5.470206 8.600889 -0.899121 0.735102 0.367715 0.499789 0.273167
1403636667.913555622 -5.483520 8.622298 -0.897325 0.735335 0.366620 0.499802 0.273990
1403636667.963555574 -5.494688 8.642665 -0.896372 0.735946 0.366815 0.499258 0.273079
1403636668.013555527 -5.512033 8.662453 -0.889649 0.735563 0.365481 0.500396 0.273816
1403636668.063555717 -5.535308 8.677472 -0.899094 0.734570 0.365993 0.502784 0.271411
1403636668.113555431 -5.540405 8.694905 -0.903446 0.733945 0.366590 0.504530 0.269046
1403636668.163555622 -5.549474 8.715496 -0.909211 0.733515 0.367397 0.506248 0.265873
1403636668.213555574 -5.556733 8.740567 -0.914883 0.734238 0.368348 0.506258 0.262521
1403636668.263555765 -5.564178 8.762845 -0.922891 0.734594 0.369031 0.506906 0.259296
1403636668.313555479 -5.568794 8.795487 -0.931066 0.735472 0.368878 0.507329 0.256179
1403636668.363555670 -5.584049 8.827588 -0.932158 0.735945 0.367321 0.508479 0.254776
1403636668.413555622 -5.592091 8.852449 -0.943654 0.735788 0.366195 0.509880 0.254047
1403636668.463555574 -5.598427 8.900626 -0.955597 0.734688 0.365436 0.512134 0.253790
1403636668.513555527 -5.604686 8.927303 -0.967441 0.734692 0.364445 0.513156 0.253138
1403636668.563555717 -5.620554 8.939803 -0.984364 0.734224 0.362729 0.515193 0.252821
1403636668.613555431 -5.616292 8.966033 -0.995993 0.734432 0.362698 0.515226 0.252194
1403636668.663555622 -5.622312 8.989997 -1.010613 0.734520 0.362120 0.516182 0.250811
1403636668.713555574 -5.631574 9.017301 -1.025657 0.733255 0.363284 0.518703 0.247606
1403636668.763555765 -5.640085 9.043521 -1.036405 0.730888 0.364934 0.522642 0.243868
1403636668.813555479 -5.649274 9.070309 -1.046511 0.728258 0.365797 0.527018 0.241009
1403636668.863555670 -5.659795 9.097549 -1.055364 0.725020 0.368189 0.531438 0.237396
1403636668.913555622 -5.672250 9.129479 -1.062542 0.721843 0.369194 0.536110 0.234998
1403636668.963555574 -5.685647 9.159041 -1.067964 0.720975 0.367072 0.537481 0.237839
1403636669.013555527 -5.699820 9.189302 -1.069728 0.721542 0.363564 0.536846 0.242891
1403636669.063555717 -5.707903 9.233471 -1.073024 0.721960 0.358349 0.538111 0.246569
1403636669.113555431 -5.725308 9.264103 -1.072896 0.722657 0.355068 0.537378 0.250836
1403636669.163555622 -5.745635 9.299952 -1.071994 0.723213 0.353124 0.536976 0.252829
1403636669.213555574 -5.764853 9.330735 -1.071085 0.723295 0.351663 0.537161 0.254237
1403636669.263555765 -5.786253 9.387501 -1.086060 0.722598 0.351372 0.538293 0.254224
1403636669.313555479 -5.811441 9.419954 -1.097211 0.722331 0.352136 0.538733 0.252992
1403636669.363555670 -5.842610 9.450273 -1.110594 0.722570 0.352902 0.538264 0.252241
1403636669.413555622 -5.861813 9.482569 -1.118989 0.722306 0.352208 0.538912 0.252585
1403636669.463555574 -5.887667 9.511920 -1.126182 0.721060 0.350945 0.540578 0.254332
1403636669.513555527 -5.913034 9.542501 -1.133282 0.719396 0.350609 0.542555 0.255297
1403636669.563555717 -5.938595 9.571120 -1.141760 0.717187 0.349694 0.545397 0.256709
1403636669.613555431 -5.973689 9.589339 -1.138273 0.714273 0.350989 0.547359 0.258882
1403636669.663555622 -5.996399 9.618919 -1.147749 0.711437 0.349798 0.550790 0.261016
1403636669.713555574 -6.039962 9.633711 -1.157737 0.707072 0.348552 0.556707 0.261989
1403636669.763555765 -6.069620 9.657524 -1.159918 0.706143 0.347376 0.557466 0.264432
1403636669.813555479 -6.101058 9.678973 -1.161404 0.708387 0.342837 0.553428 0.272707
1403636669.863555670 -6.135188 9.700582 -1.161578 0.712460 0.336032 0.546721 0.283867
1403636669.913555622 -6.170484 9.717936 -1.161501 0.718690 0.330418 0.536868 0.293395
1403636669.963555574 -6.204918 9.733744 -1.158565 0.723508 0.326655 0.529314 0.299431
1403636670.013555527 -6.238451 9.746606 -1.153888 0.727562 0.325159 0.523206 0.301961
1403636670.063555717 -6.254431 9.763356 -1.144267 0.730681 0.323854 0.517490 0.305662
1403636670.113555431 -6.282006 9.771676 -1.138528 0.732773 0.323706 0.512960 0.308433
1403636670.163555622 -6.309327 9.778157 -1.130183 0.731942 0.322440 0.511718 0.313747
1403636670.213555574 -6.337512 9.783000 -1.129002 0.730209 0.319364 0.510358 0.323010
1403636670.263555765 -6.362104 9.784517 -1.121843 0.727984 0.316644 0.509740 0.331574
1403636670.313555479 -6.383255 9.785744 -1.120016 0.726617 0.314706 0.508027 0.338965
1403636670.363555670 -6.404892 9.793322 -1.121709 0.726575 0.314876 0.505136 0.343190
1403636670.413555622 -6.423518 9.783285 -1.118926 0.725947 0.317201 0.501400 0.347826
1403636670.463555574 -6.436782 9.771085 -1.116613 0.725870 0.320032 0.495682 0.353542
1403636670.513555527 -6.447599 9.751681 -1.113213 0.724443 0.324546 0.490996 0.358853
1403636670.563555717 -6.459570 9.729386 -1.108450 0.721876 0.330938 0.486519 0.364243
1403636670.613555431 -6.464000 9.696648 -1.101096 0.718923 0.337757 0.482280 0.369427
1403636670.663555622 -6.466088 9.668970 -1.097350 0.715079 0.346272 0.478543 0.373838
1403636670.713555574 -6.464569 9.631901 -1.087497 0.710349 0.354942 0.475200 0.378953
1403636670.763555765 -6.458812 9.597045 -1.075871 0.705519 0.363425 0.471271 0.384798
1403636670.813555479 -6.451500 9.539484 -1.066989 0.700085 0.370913 0.466397 0.393419
1403636670.863555670 -6.440844 9.495148 -1.055087 0.695079 0.377891 0.459858 0.403229
1403636670.913555622 -6.425383 9.438313 -1.046661 0.689040 0.384788 0.453552 0.414069
1403636670.963555574 -6.406618 9.380893 -1.039040 0.682334 0.391135 0.446510 0.426688
1403636671.013555527 -6.379321 9.326342 -1.026168 0.673942 0.400123 0.440908 0.437383
1403636671.063555717 -6.351795 9.262452 -1.013231 0.664770 0.411394 0.436694 0.445122
1403636671.113555431 -6.320110 9.198215 -0.994703 0.655085 0.425605 0.433572 0.449153
1403636671.163555622 -6.281420 9.131336 -0.975574 0.646121 0.440331 0.429819 0.451544
1403636671.213555574 -6.239340 9.050554 -0.959008 0.638141 0.454881 0.425410 0.452643
1403636671.263555765 -6.191888 8.976591 -0.937141 0.631457 0.469673 0.422129 0.449974
1403636671.313555479 -6.141087 8.900098 -0.913461 0.625742 0.486157 0.420518 0.441886
1403636671.363555670 -6.089495 8.821578 -0.890196 0.618862 0.504807 0.421436 0.429617
1403636671.413555622 -6.006361 8.767681 -0.879954 0.611883 0.523802 0.421890 0.416220
1403636671.463555574 -5.956162 8.675013 -0.859125 0.604240 0.541509 0.419772 0.406759
1403636671.513555527 -5.896675 8.595395 -0.840004 0.599466 0.555560 0.415219 0.399483
1403636671.563555717 -5.838830 8.519391 -0.824156 0.596668 0.566882 0.408770 0.394385
1403636671.613555431 -5.779822 8.450355 -0.812707 0.595314 0.576699 0.402425 0.388683
1403636671.663555622 -5.724729 8.375880 -0.801315 0.594517 0.584454 0.395932 0.384969
1403636671.713555574 -5.661992 8.303076 -0.786350 0.594079 0.590606 0.389817 0.382487
1403636671.763555765 -5.605264 8.234946 -0.775569 0.594146 0.594903 0.385781 0.379807
1403636671.813555479 -5.547895 8.168222 -0.764636 0.593902 0.599475 0.383026 0.375767
1403636671.863555670 -5.493112 8.105869 -0.753699 0.595180 0.602508 0.379436 0.372523
1403636671.913555622 -5.422575 8.039638 -0.745168 0.597366 0.605811 0.375510 0.367612
1403636671.963555574 -5.363920 7.980857 -0.738193 0.599007 0.609423 0.373037 0.361438
1403636672.013555527 -5.307600 7.926023 -0.720438 0.600631 0.613155 0.371108 0.354347
1403636672.063555717 -5.256001 7.886977 -0.701487 0.599372 0.616542 0.373651 0.347871
1403636672.113555431 -5.198088 7.813084 -0.677400 0.596066 0.619879 0.378873 0.341923
1403636672.163555622 -5.151619 7.778905 -0.654293 0.593070 0.621158 0.384525 0.338482
1403636672.213555574 -5.105771 7.746297 -0.630791 0.591081 0.622249 0.388473 0.335438
1403636672.263555765 -5.062965 7.718367 -0.609550 0.590201 0.621845 0.391638 0.334053
1403636672.313555479 -5.017545 7.701103 -0.576347 0.587411 0.622425 0.396195 0.332514
1403636672.363555670 -4.979263 7.681089 -0.556899 0.582606 0.622614 0.403686 0.331602
1403636672.413555622 -4.942776 7.663155 -0.539863 0.576802 0.622652 0.411877 0.331604
1403636672.463555574 -4.911294 7.649791 -0.526086 0.570477 0.619955 0.421173 0.335893
1403636672.513555527 -4.869527 7.591165 -0.475137 0.566466 0.612465 0.426670 0.349222
1403636672.563555717 -4.843336 7.580509 -0.467744 0.563422 0.604145 0.431490 0.362466
1403636672.613555431 -4.816241 7.565913 -0.467350 0.562656 0.596046 0.432676 0.375419
1403636672.663555622 -4.794584 7.556974 -0.469935 0.562535 0.589077 0.433263 0.385778
1403636672.713555574 -4.774094 7.548494 -0.477292 0.565271 0.585220 0.429932 0.391337
1403636672.763555765 -4.753212 7.541160 -0.492296 0.569882 0.584626 0.423491 0.392558
1403636672.813555479 -4.733284 7.531287 -0.503078 0.573267 0.586354 0.416521 0.392510
1403636672.863555670 -4.717410 7.523102 -0.516294 0.572459 0.589528 0.412947 0.392711
1403636672.913555622 -4.693151 7.532291 -0.521909 0.569941 0.593479 0.409184 0.394358
1403636672.963555574 -4.679363 7.526779 -0.531438 0.565467 0.598727 0.406318 0.395827
1403636673.013555527 -4.665322 7.521274 -0.539770 0.560235 0.604388 0.403053 0.397997
1403636673.063555717 -4.673090 7.517131 -0.540162 0.556026 0.610259 0.400536 0.397479
1403636673.113555431 -4.669302 7.531670 -0.555102 0.551734 0.616257 0.395998 0.398751
1403636673.163555622 -4.661022 7.530451 -0.556792 0.549895 0.623000 0.389516 0.397196
1403636673.213555574 -4.653265 7.527170 -0.556875 0.548546 0.630114 0.382712 0.394442
1403636673.263555765 -4.648267 7.528268 -0.554059 0.547497 0.637232 0.376683 0.390247
1403636673.313555479 -4.646763 7.532820 -0.559468 0.547527 0.642058 0.370946 0.387781
1403636673.363555670 -4.644949 7.537826 -0.554627 0.546637 0.646020 0.367226 0.385993
